asin,title,author,author_asin,narrator,publication_datetime,release_date,publisher_name,length,category,mp3_excerpt,overall_rating,overall_num_ratings,performance_rating,performance_num_ratings,story_rating,story_num_ratings,num_reviews,price,series_asin,series_name
B01FEAXR32,Britain's War,Daniel Todman,B001H6RX06,Ric Jerrom,2016-05-26T07:00:00Z,2016-05-26,Audible Studios,2127,History,https://samples.audible.com/bk/adbl/027355/bk_adbl_027355_sample.mp3,4.3,82,4.5,73,4.4,73,6,37.18,B01FXVDGC4,Britain's War
B00GISN9TM,Leyte 1944,Nathan N. Prefer,B008S0L1QQ,Jones Allen,2013-11-25T08:00:00Z,2013-11-25,Audible Studios,859,History,https://samples.audible.com/bk/adbl/014436/bk_adbl_014436_sample.mp3,4.3,341,4.3,308,4.3,306,26,29.95,,
B002V0K5RA,Shades of Blue and Gray,Herman Hattaway,B001ITPLSI,Lloyd James,2005-12-15T14:53:00Z,2005-12-15,"Blackstone Audio, Inc.",677,History,https://samples.audible.com/bk/blak/001290/bk_blak_001290_sample.mp3,4.1,21,4.1,11,4.1,11,0,16.86,,
B002VA9YCM,The Modern Scholar,John Kricher,,John Kricher,2008-08-18T05:12:00Z,2008-08-18,Recorded Books,499,History,https://samples.audible.com/sp/reco/002079/sp_reco_002079_sample.mp3,4.4,168,4.4,117,4.4,116,18,17.19,,
B01M581OG4,Passchendaele,Paul Ham,B001KECKZ8,Robert Meldrum,2016-10-10T10:35:00Z,2016-10-10,Bolinda Publishing Pty Ltd,1021,History,https://samples.audible.com/bk/boli/002859/bk_boli_002859_sample.mp3,4.8,165,4.8,150,4.8,151,19,19.49,,
B00XM10L44,The Nazi Hunters,Damien Lewis,B004MZOW26,Leighton Pugh,2015-10-08T07:00:00Z,2015-10-08,Quercus,730,History,https://samples.audible.com/bk/qpuk/000204/bk_qpuk_000204_sample.mp3,4.6,14,4.8,12,4.7,12,3,25.56,,
B00BNHI9PW,Up and Down California in 1860-1864,William Henry Brewer,,Tom Stechschulte,2013-04-24T08:00:00Z,2013-04-24,Audible Studios,1160,History,https://samples.audible.com/bk/adbl/004963/bk_adbl_004963_sample.mp3,4.7,56,4.6,50,4.6,50,8,39.95,,
B002V0QOIO,The Black Death,John Hatcher,B0034PY95U,Geoffrey Centlivre,2009-09-30T20:43:07Z,2009-09-30,Audible Studios,745,History,https://samples.audible.com/bk/adbl/001083/bk_adbl_001083_sample.mp3,3.8,177,3.9,138,3.9,138,13,29.95,,
B002V0QR86,Nothing to Fear,Adam Cohen,B001HMRG2U,Norman Dietz,2009-01-29T15:09:00Z,2009-01-29,Tantor Audio,850,History,https://samples.audible.com/bk/tant/000897/bk_tant_000897_sample.mp3,4.1,111,4.2,62,4.2,60,9,18.91,,
B01I5VX9OE,"The History of Rome, Book 3",Theodor Mommsen,B001HCU7NA,Charlton Griffin,2016-07-11T13:25:00Z,2016-07-11,Audio Connoisseur,1360,History,https://samples.audible.com/bk/acon/000208/bk_acon_000208_sample.mp3,4.7,21,4.7,19,4.8,19,1,39.95,B01FR8I2CM,The History of Rome
B00HCKX6KC,The Barbarian Empires of the Steppes,"Kenneth W. Harl,The Great Courses","B00J50BPWI,B06XPWVHFB",Kenneth W. Harl,2014-01-10T08:00:00Z,2014-01-10,The Great Courses,1095,History,https://samples.audible.com/bk/tcco/000365/bk_tcco_000365_sample.mp3,4.6,1522,4.5,1354,4.7,1345,126,41.95,B00DJUK5GW,The Great Courses: Ancient History
B07BHXDXW9,The Celtic World,The Great Courses,B06XPWVHFB,Professor Jennifer Paxton PhD,2018-03-31T07:00:00Z,2018-03-31,The Great Courses,772,History,https://samples.audible.com/bk/tcco/000988/bk_tcco_000988_sample.mp3,4.6,2201,4.6,1944,4.6,1925,109,33.9,,
B002V0RI8E,The American Civil War,John Keegan,B000AQ3MOK,Robin Sachs,2009-10-20T13:33:01Z,2009-10-20,Random House Audio,622,History,https://samples.audible.com/bk/rand/002057/bk_rand_002057_sample.mp3,4.4,58,4.5,30,4.5,31,4,18.0,,
B07CZ4C5XF,Athenian Democracy: An Experiment for the Ages,The Great Courses,B06XPWVHFB,Professor Robert Garland PhD University College London,2018-05-25T13:29:00Z,2018-05-25,The Great Courses,760,History,https://samples.audible.com/bk/tcco/000993/bk_tcco_000993_sample.mp3,4.7,179,4.8,162,4.7,162,15,33.9,,
B077P5GGGM,Chancellorsville and Gettysburg,Abner Doubleday,B001HCX29G,Lawrence Skinner,2017-12-20T00:00:00Z,2017-12-20,Audioliterature,397,History,https://samples.audible.com/bk/edel/005934/bk_edel_005934_sample.mp3,4.8,4,4.0,4,4.8,4,1,7.35,,
B00UXMR51W,Custer's Civil War Cavalry,Dr. James M. Volo,,Scott Wallace,2015-03-19T12:18:00Z,2015-03-19,James M. Volo,396,History,https://samples.audible.com/bk/acx0/032369/bk_acx0_032369_sample.mp3,3.2,5,3.6,5,3.0,5,2,19.95,B09MV2FPDK,Traditional American History
B01F2BZ3OY,A History of India,"Michael H. Fisher,The Great Courses","B000APLKFY,B06XPWVHFB",Michael H. Fisher,2016-05-12T10:57:00Z,2016-05-12,The Great Courses,1102,History,https://samples.audible.com/bk/tcco/000438/bk_tcco_000438_sample.mp3,4.3,1162,4.2,1009,4.3,1007,96,41.95,B00DMOAB2I,The Great Courses: Civilization & Culture
B00BW6TDOU,No Better Place to Die,Robert Murphy,,Stephen Bowlby,2013-03-29T08:00:00Z,2013-03-29,Audible Studios,471,History,https://samples.audible.com/bk/adbl/010092/bk_adbl_010092_sample.mp3,4.3,38,4.4,31,4.5,31,5,19.95,,
B002V5CWNU,The Modern Scholar: The Decline and Fall of the Roman Empire,Thomas F. Madden,,Thomas F. Madden,2008-10-27T10:24:00Z,2008-10-27,Recorded Books,496,History,https://samples.audible.com/bk/reco/002553/bk_reco_002553_sample.mp3,4.1,337,4.1,202,4.3,192,20,17.19,,
B002V8H1PG,Roman Lives (Unabridged Selections),"Steve Hodson,Plutarch",",",Nicholas Farrell,2004-12-26T15:18:00Z,2004-12-26,Naxos AudioBooks,464,History,https://samples.audible.com/bk/naxo/000237/bk_naxo_000237_sample.mp3,4.1,86,4.3,28,4.3,29,6,22.23,,
B07PRCZFVH,A Popular History of France from the Earliest Times: Volume V,François Guizot,,Cate Barratt,2019-03-19T14:26:00Z,2019-03-19,Spoken Realms,1338,History,https://samples.audible.com/bk/mike/002641/bk_mike_002641_sample.mp3,5.0,2,4.5,2,5.0,2,0,38.56,,
B06XTX5HSV,"The Mason County Hoo Doo War, 1874-1902",David Johnson,B001JRZ5EO,Joseph Tabler,2017-03-28T10:03:00Z,2017-03-28,University Press Audiobooks,578,History,https://samples.audible.com/bk/acx0/083116/bk_acx0_083116_sample.mp3,4.0,2,2.0,2,5.0,2,0,19.95,,
B00502LTHG,The Seven-Day Scholar: The Civil War,"Dennis Gaffney,Peter Gaffney","B001JS2XSO,",Dan John Miller,2011-05-12T15:48:00Z,2011-05-12,Brilliance Audio ,793,History,https://samples.audible.com/bk/brll/002939/bk_brll_002939_sample.mp3,4.1,14,4.0,10,3.9,10,0,25.0,,
B002V8LIRI,The Civil War Collection,Readio Theatre,,Joe Loesch,2003-12-25T14:35:00Z,2003-12-25,Readio Theatre LLC,424,History,https://samples.audible.com/sp/topi/000005/sp_topi_000005_sample.mp3,3.9,19,4.2,6,4.0,6,4,19.95,,
B07B1KSCZP,Nine Days in May,Warren K. Wilkins,,Richard Peterson,2018-02-26T17:53:00Z,2018-02-26,University Press Audiobooks,1062,History,https://samples.audible.com/bk/acx0/109358/bk_acx0_109358_sample.mp3,4.7,129,4.6,117,4.7,115,9,24.95,,
B002VACJEW,The Ghost Mountain Boys,James Campbell,B001IGSRPA,Stephen Hoye,2008-01-23T00:00:00Z,2008-01-23,Tantor Audio,646,History,https://samples.audible.com/bk/tant/000577/bk_tant_000577_sample.mp3,4.1,147,4.2,103,4.2,106,12,17.19,,
B00UJ0DV5M,Barbarians Within the Gates of Rome,Thomas S. Burns,B001J3J30K,Charles Craig,2015-03-11T14:11:00Z,2015-03-11,University Press Audiobooks,890,History,https://samples.audible.com/bk/acx0/031857/bk_acx0_031857_sample.mp3,4.3,20,3.7,20,4.5,19,6,24.95,,
B0043XANKM,American Soldiers,Peter S. Kindsvatter,B001H6IV6Q,Joshua Swanson,2010-09-22T00:56:00Z,2010-09-22,Tantor Audio,1128,History,https://samples.audible.com/bk/tant/001638/bk_tant_001638_sample.mp3,3.8,19,3.7,15,4.0,14,2,21.06,,
B017A0I306,Fromelles and Pozières,Peter FitzSimons,B001H6MIV0,Richard Aspel,2015-11-02T08:00:00Z,2015-11-02,Bolinda Publishing Pty Ltd,1639,History,https://samples.audible.com/bk/boli/002602/bk_boli_002602_sample.mp3,4.6,16,4.5,16,4.6,16,2,19.49,,
B012P87P1G,"Gemba Walks, Expanded 2nd Edition",Jim Womack,,Jim Womack,2015-07-28T11:56:00Z,2015-07-28,"Lean Enterprise Institute, Inc.",597,Business & Careers,https://samples.audible.com/bk/acx0/040070/bk_acx0_040070_sample.mp3,4.3,225,4.2,184,4.5,183,18,19.95,,
B07T1FG37R,"Personal Finance and Investing Playbook: Take Control of Your Future with 13 Surprising (Yet Proven) Strategies to Get Out of Debt, Master Productivity and Make Money From Home in 2019","Steve E. Carruso,Financial Freedom Blueprint",",",Adam Greco,2019-06-17T13:50:00Z,2019-06-17,Financial Freedom Blueprint,378,Money & Finance,https://samples.audible.com/bk/acx0/154937/bk_acx0_154937_sample.mp3,5.0,5,4.8,5,5.0,5,3,19.95,,
B07DHWQYCL,"Acting in Chicago, Third Edition",Chris Agos,B007R9U89K,Chris Agos,2018-06-07T15:14:00Z,2018-06-07,Chris Agos,499,Arts & Entertainment,https://samples.audible.com/bk/acx0/117843/bk_acx0_117843_sample.mp3,5.0,21,5.0,17,5.0,17,4,19.95,,
1469073420,Wealth of Wisdom,"Tom McCullough,Keith Whitaker","B00E9HWFXA,B001HOPVCA",Tom Parks,2019-04-09T07:00:00Z,2019-04-09,"Gildan Media, LLC",877,Money & Finance,https://samples.audible.com/bk/gdan/003178/bk_gdan_003178_sample.mp3,4.7,11,4.9,10,4.9,10,0,21.49,,
B07NP88STF,Never Too Late,Gail Vaz-Oxlade,B001H6UYFC,Gail Vaz-Oxlade,2019-03-26T07:00:00Z,2019-03-26,Audible Studios,481,Money & Finance,https://samples.audible.com/bk/adbl/051305/bk_adbl_051305_sample.mp3,4.0,7,5.0,5,4.2,5,4,19.95,,
B07BSYQ58Y,Women of Influence,Dawn Jones,,Dawn Jones,2018-04-03T07:00:00Z,2018-04-03,Made for Success,500,Business & Careers,https://samples.audible.com/bk/blak/011556/bk_blak_011556_sample.mp3,4.5,2,4.0,2,5.0,2,1,20.0,,
B016QYZMDS,"Man, Economy, and State with Power and Market - Scholar's Edition",Murray N. Rothbard,B000APQQQ2,Jeff Riggenbach,2015-10-19T11:39:00Z,2015-10-19,Ludwig von Mises Institute,3468,Money & Finance,https://samples.audible.com/bk/acx0/045044/bk_acx0_045044_sample.mp3,4.8,164,4.7,143,4.9,141,16,29.95,,
B071D6T631,Tap,Anindya Ghose,B01MR15IW9,James Foster,2017-04-21T08:45:00Z,2017-04-21,Brilliance Audio,506,Money & Finance,https://samples.audible.com/bk/brll/008949/bk_brll_008949_sample.mp3,4.3,23,4.5,18,4.4,18,6,20.0,,
B005VSTOD0,The Rare Find,George Anders,B000APUVEA,Robert Fass,2011-10-18T12:43:07Z,2011-10-18,Penguin Audio,505,Business & Careers,https://samples.audible.com/bk/peng/001796/bk_peng_001796_sample.mp3,3.8,67,4.0,52,3.8,51,5,15.75,,
B00QSNAQVG,62 Free Ways to Grow Your Business Profits,Jay Conrad Levinson,,Jay Conrad Levinson,2015-01-06T08:00:00Z,2015-01-06,Nightingale-Conant,458,Business & Careers,https://samples.audible.com/bk/ntgl/000301/bk_ntgl_000301_sample.mp3,4.3,35,4.2,34,4.2,33,4,33.9,B00OBYRTH8,Nightingale-Conant: Business
B008YILCJS,The Intention Economy,Doc Searls,B002W2N1WS,Doc Searls,2012-08-17T03:10:00Z,2012-08-17,"Gildan Media, LLC",528,Business & Careers,https://samples.audible.com/bk/gdan/000772/bk_gdan_000772_sample.mp3,3.9,22,4.1,21,3.8,20,2,25.78,,
B00XZFEZVM,Who Gets What - And Why: The Hidden World of Matchmaking and Market Design,Alvin Roth,,Robert Slade,2015-06-04T07:00:00Z,2015-06-04,HarperCollins Publishers Limited,517,Business & Careers,https://samples.audible.com/bk/hcuk/002086/bk_hcuk_002086_sample.mp3,4.4,24,4.6,20,4.4,19,2,24.67,,
B004H2UBC4,"Basic Economics, Fourth Edition",Thomas Sowell,B00J5BK55K,Tom Weiner,2010-12-28T05:00:00Z,2010-12-28,"Blackstone Audio, Inc.",1430,Money & Finance,https://samples.audible.com/bk/blak/004119/bk_blak_004119_sample.mp3,4.4,933,4.4,723,4.4,710,70,27.26,,
B01N7R8D8F,Brand to Sell,Vince Ferraro,B0188KZP7Q,Todd Papes,2017-01-13T19:29:00Z,2017-01-13,Vince Ferraro,476,Business & Careers,https://samples.audible.com/bk/acx0/077588/bk_acx0_077588_sample.mp3,3.5,2,1.0,1,3.0,2,1,19.95,,
B00JTZP29G,Sell or Be Sold: How to Get Your Way in Business and in Life,Grant Cardone,B0038X6X5W,Grant Cardone,2014-04-22T12:22:00Z,2014-04-22,Grant Cardone,700,Business & Careers,https://samples.audible.com/bk/acx0/017845/bk_acx0_017845_sample.mp3,4.7,15796,4.8,13622,4.7,13509,1609,24.95,,
B00O33VSV0,Achieving Credibility,James M. Kouzes,,James M. Kouzes,2014-10-14T07:00:00Z,2014-10-14,Nightingale-Conant,392,Business & Careers,https://samples.audible.com/bk/ntgl/000112/bk_ntgl_000112_sample.mp3,4.6,12,4.6,9,4.4,8,1,20.0,B00OBYSO9A,Nightingale-Conant: Achievement
B009WTRM2E,The 8 Dimensions of Leadership,"Jeffrey Sugerma,Mark Scullard,Emma Wilhelm","B004QLCSB8,,",Kevin Pierce,2012-10-26T15:55:00Z,2012-10-26,Berrett-Koehler Publishers,403,Business & Careers,https://samples.audible.com/bk/acx0/003079/bk_acx0_003079_sample.mp3,4.3,74,4.4,64,4.2,63,4,18.49,,
B079TBRNVX,The Ultimate Sales Book,"Christine Harvey,Grant Stewart,Di McLanachan,Peter Fleming",",B0034P89U6,,",Lisa Coleman,2018-04-19T07:00:00Z,2018-04-19,Teach Yourself,490,Business & Careers,https://samples.audible.com/bk/hodd/001407/bk_hodd_001407_sample.mp3,2.0,1,2.0,1,2.0,1,1,14.52,B07C4T32C5,The Ultimate Guides
B0036KMJNC,Managing for the Future,Peter F. Drucker,B000AP61TE,Bill Weideman,2010-02-05T05:31:09Z,2010-02-05,Brilliance Audio,676,Business & Careers,https://samples.audible.com/bk/brll/002017/bk_brll_002017_sample.mp3,4.0,36,4.4,16,4.3,18,0,25.0,,
B01MQWDQXE,How to be a Productivity Ninja,Graham Allcott,B00J1ZCEOK,Anthony Shuster,2016-12-16T08:00:00Z,2016-12-16,Audible Studios,566,"Relationships, Parenting & Personal Development",https://samples.audible.com/bk/adbl/029398/bk_adbl_029398_sample.mp3,4.5,232,4.5,197,4.4,194,20,19.18,,
B076VW267H,The Consistent Consumer Revised and Expanded,"Ken Beller,Steve Weiss,Louis Patler","B001K8M036,,",Aidan Hinshaw,2017-10-30T17:14:00Z,2017-10-30,LTS Press,623,Business & Careers,https://samples.audible.com/bk/acx0/099472/bk_acx0_099472_sample.mp3,0.0,0,0.0,0,0.0,0,0,24.95,,
B01N4KO6JF,Official GMAT Prep,Official Test Prep Content Team,,Danielle Fornes,2017-01-05T13:57:00Z,2017-01-05,AudioLearn,1906,Business & Careers,https://samples.audible.com/bk/acx0/077018/bk_acx0_077018_sample.mp3,2.9,32,2.9,30,2.9,31,11,29.95,,
B07RBRV5FS,Unlocking High Performance,Jason Lauritsen,,John Chancer,2019-05-01T22:39:00Z,2019-05-01,Kogan Page,591,Business & Careers,https://samples.audible.com/bk/acx0/150642/bk_acx0_150642_sample.mp3,5.0,1,0.0,0,0.0,0,0,19.95,,
B07SDQ841V,Soft Is the New Hard: How to Communicate Effectively Under Pressure,Leah Mether,B07QPRV5DW,Leah Mether,2019-05-30T14:51:00Z,2019-05-30,Author's Republic,399,Business & Careers,https://samples.audible.com/bk/acx0/153088/bk_acx0_153088_sample.mp3,4.5,6,4.0,3,4.0,3,0,15.6,,
B003SAZ1GW,Selling Above the Crowd,Dave Anderson,B001ILMCJC,Dave Anderson,2009-12-27T16:05:00Z,2009-12-27,The Dave Anderson Corporation,436,Business & Careers,https://samples.audible.com/bk/ltol/000009/bk_ltol_000009_sample.mp3,3.6,30,3.3,15,3.1,16,4,20.0,,
B07CRL6Q8C,New York Real Estate License Exam AudioLearn,AudioLearn Content Team,,Lon Harris,2018-05-02T13:30:00Z,2018-05-02,AudioLearn,641,Business & Careers,https://samples.audible.com/bk/acx0/114961/bk_acx0_114961_sample.mp3,4.2,39,4.2,31,4.2,30,9,24.95,,
B0057AAPKS,Sell Yourself First,Thomas A Freese,B001JP8A0W,Thomas A Freese,2011-06-23T04:55:00Z,2011-06-23,"Gildan Media, LLC",518,Business & Careers,https://samples.audible.com/bk/gdan/000565/bk_gdan_000565_sample.mp3,3.8,33,3.7,23,3.9,23,3,25.78,,
B00OAODM3Y,The Power to Please,George Walther,,George Walther,2014-10-14T07:00:00Z,2014-10-14,Nightingale-Conant,380,Business & Careers,https://samples.audible.com/bk/ntgl/000272/bk_ntgl_000272_sample.mp3,4.3,8,4.6,7,4.6,7,1,29.9,B00ODC459I,Nightingale-Conant: Skill Building
B0765C2C7P,Commanding Excellence,Gary Morton,B071L99MZS,Gary Morton,2017-10-12T08:56:00Z,2017-10-12,Gary Morton,450,Business & Careers,https://samples.audible.com/bk/acx0/097908/bk_acx0_097908_sample.mp3,4.2,13,4.0,13,4.2,13,3,19.95,,
B0036GPL8Q,How to Sell When Nobody Is Buying,Dave Lakhani,B001IGOMTK,Sean Pratt,2009-11-02T15:54:00Z,2009-11-02,"Gildan Media, LLC",410,Business & Careers,https://samples.audible.com/bk/gdan/000311/bk_gdan_000311_sample.mp3,3.5,34,3.9,18,3.8,17,3,24.06,,
B00IFHWQKM,It's Not Luck,Eliyahu M. Goldratt,B000APWH4C,Rick Adamson,2014-03-18T07:00:00Z,2014-03-18,"HighBridge, a division of Recorded Books",510,Business & Careers,https://samples.audible.com/bk/high/000823/bk_high_000823_sample.mp3,4.7,927,4.5,801,4.6,795,53,21.04,,
B0725QWPFB,"Bigger, Faster Leadership",Samuel Chand,,Henry O. Arnold,2017-06-13T07:00:00Z,2017-06-13,Thomas Nelson,401,Religion & Spirituality,https://samples.audible.com/bk/tnwd/000700/bk_tnwd_000700_sample.mp3,4.7,58,4.7,51,4.7,51,3,19.79,,
B076FFR78C,Make Elephants Fly,Steven Hoffman,,Dan Woren,2017-11-14T08:00:00Z,2017-11-14,"Little, Brown Audio",614,Business & Careers,https://samples.audible.com/bk/twuk/001455/bk_twuk_001455_sample.mp3,4.0,5,4.4,5,3.8,5,0,25.0,,
B002VA3NJW,Applied Economics,Thomas Sowell,B00J5BK55K,Bill Wallace,2009-05-07T09:58:00Z,2009-05-07,"Blackstone Audio, Inc.",697,Money & Finance,https://samples.audible.com/bk/blak/003198/bk_blak_003198_sample.mp3,4.7,1013,4.7,811,4.7,792,63,17.0,,
B002UZKNSW,The Crash of 2008 and What It Means,George Soros,B000AP7F58,Grover Gardner,2009-03-30T13:05:19Z,2009-03-30,Public Affairs,399,Money & Finance,https://samples.audible.com/bk/puba/000023/bk_puba_000023_sample.mp3,3.7,179,3.9,93,3.8,93,7,10.46,,
B00YCP1W3S,3 Steps to Your Job in the USA: Go from F-1 to H-1B,"Steven Steinfeld,Yinping Huang","B00AQ1AM7O,",Gary Roelofs,2015-05-28T14:59:00Z,2015-05-28,Steven Steinfeld,368,Business & Careers,https://samples.audible.com/bk/acx0/036373/bk_acx0_036373_sample.mp3,3.0,2,3.0,2,3.0,2,1,19.95,,
B074F8P7RB,Thriving in the Gig Economy,"Marion McGovern,George Gendron - foreword","B0721G8KJ2,",Teri Schnaubelt,2017-08-01T10:34:00Z,2017-08-01,Brilliance Audio,373,Business & Careers,https://samples.audible.com/bk/brll/009361/bk_brll_009361_sample.mp3,3.7,9,4.3,6,3.8,6,0,19.99,,
B002VA9BKC,Silicon Gold Rush,Karen Southwick,B001IXMF88,Sneha Mathan,2006-10-27T15:49:00Z,2006-10-27,"Blackstone Audio, Inc.",486,Business & Careers,https://samples.audible.com/bk/blak/001836/bk_blak_001836_sample.mp3,2.5,11,3.0,2,2.5,2,0,20.0,,
B07NDKY1R9,"Easy Money, Book 3",Vivek Kaul,B00J41MIGU,Kaushik Ramachandran,2019-02-06T06:02:00Z,2019-02-06,Audible Studios,642,Money & Finance,https://samples.audible.com/bk/adbl/050785/bk_adbl_050785_sample.mp3,2.0,1,1.0,1,2.0,1,1,12.98,B07MLVV95M,Easy Money Trilogy
B07S45XSRZ,Maryland Real Estate License Exam AudioLearn,AudioLearn Content Team,,Lon Harris,2019-05-22T22:10:00Z,2019-05-22,AudioLearn,650,Business & Careers,https://samples.audible.com/bk/acx0/152222/bk_acx0_152222_sample.mp3,4.2,13,3.9,12,4.4,11,4,24.95,,
B078J6JBPC,Long-Distance Real Estate Investing,David M Greene,B07PGJGVWD,Randy Streu,2017-12-21T19:56:00Z,2017-12-21,BiggerPockets Publishing,548,Money & Finance,https://samples.audible.com/bk/acx0/103736/bk_acx0_103736_sample.mp3,4.8,2333,4.8,1986,4.8,1964,187,19.95,,
B01DUQRRZ6,Business Is Art,Jon Umstead,,Jon Umstead,2016-04-07T15:01:00Z,2016-04-07,Jon Umstead,362,Business & Careers,https://samples.audible.com/bk/acx0/056746/bk_acx0_056746_sample.mp3,5.0,2,5.0,2,5.0,2,0,19.95,,
B017TGQNJE,Professional Responsibility AudioLearn - A Course Outline,AudioLearn Content Team,,Terry Rose,2015-11-11T11:12:00Z,2015-11-11,AudioLearn,806,Business & Careers,https://samples.audible.com/bk/acx0/047134/bk_acx0_047134_sample.mp3,3.5,10,3.9,10,3.6,10,2,24.95,,
B00WIQBXUA,The Organized Mind,Daniel Levitin,,Luke Daniels,2015-07-02T07:00:00Z,2015-07-02,Penguin Audio,969,"Relationships, Parenting & Personal Development",https://samples.audible.com/bk/pauk/000587/bk_pauk_000587_sample.mp3,4.2,51,4.3,43,4.3,43,5,21.78,,
B002V5H5IC,How to Smell a Rat,"Ken Fisher,Lara W. Hoffmans","B000APA1OK,",Scott Thomsen,2009-08-26T10:09:35Z,2009-08-26,"HighBridge, a division of Recorded Books",369,Money & Finance,https://samples.audible.com/bk/high/000499/bk_high_000499_sample.mp3,4.2,46,4.4,25,4.2,25,1,16.23,,
B07MDHJY9W,Easy Money,Vivek Kaul,B00J41MIGU,Kaushik Ramachandran,2018-12-31T03:20:00Z,2018-12-31,Audible Studios,616,Money & Finance,https://samples.audible.com/bk/adbl/050786/bk_adbl_050786_sample.mp3,0.0,0,0.0,0,0.0,0,0,13.92,B07MLVV95M,Easy Money Trilogy
B0761XZ72C,The Transactional Manager,Abe Wagner,B001HCWPIK,Joseph R. Durika,2017-10-03T10:24:00Z,2017-10-03,Abe Wagner & Associates,420,Business & Careers,https://samples.audible.com/bk/acx0/097569/bk_acx0_097569_sample.mp3,4.0,2,4.0,2,4.0,2,1,19.95,,
B002V186AW,A Class with Drucker,William A. Cohen,,William A. Cohen,2008-07-02T14:11:00Z,2008-07-02,"Gildan Media, LLC",573,Business & Careers,https://samples.audible.com/bk/gdan/000159/bk_gdan_000159_sample.mp3,3.3,28,2.6,8,4.0,8,6,21.48,,
B002V0107O,Fierce Leadership,Susan Scott,B001H6PLUK,Susan Scott,2009-09-15T13:24:28Z,2009-09-15,Random House Audio,671,Business & Careers,https://samples.audible.com/bk/rand/001999/bk_rand_001999_sample.mp3,4.4,164,4.5,125,4.4,122,7,18.0,,
B00HRF7O96,Guide to Financial Markets (6th edition),Marc Levinson,B001ILOBWI,Philip Franks,2014-01-24T08:00:00Z,2014-01-24,Audible Studios,519,Money & Finance,https://samples.audible.com/bk/adbl/012987/bk_adbl_012987_sample.mp3,4.2,246,4.4,207,4.2,204,15,16.36,,
B07MM6CM86,The Inspired Career,Jeffrey D Hatchell,,Jeffrey Hatchell,2019-01-14T20:53:00Z,2019-01-14,Emerge Publishing,432,Business & Careers,https://samples.audible.com/bk/acx0/139555/bk_acx0_139555_sample.mp3,4.0,4,4.0,3,4.3,3,2,19.95,,
B07JQ5FFDT,Austrian School for Investors: Austrian Investing between Inflation and Deflation,"Rahim Taghizadegan,Ronald Stöferle,Mark Valek,Heinz Blasnik - translator","B005E5LAFU,,,",Marcus Freeman,2018-10-29T13:15:00Z,2018-10-29,Listen and Think Audio,614,Money & Finance,https://samples.audible.com/bk/acx0/131595/bk_acx0_131595_sample.mp3,4.4,48,4.5,42,4.4,42,3,24.95,,
B072YN852M,The Humor Advantage,Michael Kerr,B007URITO0,Chris Roman,2017-06-23T10:43:00Z,2017-06-23,Spoken Word Inc.,433,Business & Careers,https://samples.audible.com/bk/acx0/089092/bk_acx0_089092_sample.mp3,3.7,7,3.8,6,3.5,6,1,19.95,,
1760786144,Kochie's 11-Step Money Plan for a Better Life,David Koch,B0BKLVVBJD,David Koch,2019-03-26T08:00:00Z,2019-03-26,Macmillan Australia Audio,530,Money & Finance,https://samples.audible.com/bk/mcau/000040/bk_mcau_000040_sample.mp3,5.0,3,5.0,3,5.0,3,0,15.63,,
